692;1996;Craft,_The_(1996)
693;1996;Great_White_Hype,_The_(1996)
694;1996;Last_Dance_(1996)
695;1995;Cold_Comfort_Farm_(1995)
696;1995;Institute_Benjamenta,_or_This_Dream_People_Call_Human_Life_(1995)
697;1994;Low_Life,_The_(1994)
698;1996;Heaven's_Prisoners_(1996)
699;1996;Original_Gangstas_(1996)
700;1996;Rock,_The_(1996)
701;1996;Getting_Away_With_Murder_(1996)
702;1994;Cemetery_Man_(Dellamorte_Dellamore)_(1994)
703;1996;Twister_(1996)
704;1996;Barb_Wire_(1996)
705;1995;Ghost_in_the_Shell_(Kokaku_kidotai)_(1995)
706;1996;Thinner_(1996)
707;1996;Spy_Hard_(1996)
708;1995;Brothers_in_Trouble_(1995)
709;1995;Close_Shave,_A_(1995)
710;1948;Force_of_Evil_(1948)
711;1996;Stupids,_The_(1996)
712;1996;Arrival,_The_(1996)
713;1943;Man_from_Down_Under,_The_(1943)
714;0;Dr._Strangelove_or
715;1992;Careful_(1992)
716;1995;Month_by_the_Lake,_A_(1995)
717;0;Gold_Diggers
718;1950;Kim_(1950)
719;0;Carmen_Miranda
720;1994;Ashes_of_Time_(1994)
721;1992;Jar,_The_(Khomreh)_(1992)
722;0;Maya_Lin
723;1993;Stalingrad_(1993)
724;1996;Phantom,_The_(1996)
725;1996;Striptease_(1996)
726;1996;Last_of_the_High_Kings,_The_(a.k.a._Summer_Fling)_(1996)
727;1995;Heavy_(1995)
728;1996;Jack_(1996)
729;1996;I_Shot_Andy_Warhol_(1996)
730;1995;Grass_Harp,_The_(1995)
731;0;Marlene_Dietrich
732;1987;Vie_est_belle,_La_(Life_is_Rosey)_(1987)
733;1982;Wend_Kuuni_(God's_Gift)_(1982)
734;1968;Spirits_of_the_Dead_(Tre_Passi_nel_Delirio)_(1968)
735;1994;Babyfever_(1994)
736;1996;Trainspotting_(1996)
737;1997;'Til_There_Was_You_(1997)
738;1996;Independence_Day_(ID4)_(1996)
739;1996;Stealing_Beauty_(1996)
740;1996;Fan,_The_(1996)
741;1996;Hunchback_of_Notre_Dame,_The_(1996)
742;1996;Cable_Guy,_The_(1996)
743;1996;Kingpin_(1996)
744;1996;Eraser_(1996)
745;1995;Gate_of_Heavenly_Peace,_The_(1995)
746;1996;Nutty_Professor,_The_(1996)
747;1990;I,_Worst_of_All_(Yo,_la_peor_de_todas)_(1990)
748;1994;An_Unforgettable_Summer_(1994)
749;0;Last_Klezmer
750;1987;Hungarian_Fairy_Tale,_A_(1987)
751;1993;My_Life_and_Times_With_Antonin_Artaud_(En_compagnie_d'Antonin_Artaud)_(1993)
752;1974;Very_Natural_Thing,_A_(1974)
753;1996;Daylight_(1996)
754;1996;Frighteners,_The_(1996)
755;1996;Lone_Star_(1996)
756;1996;Harriet_the_Spy_(1996)
757;1996;Phenomenon_(1996)
758;1996;Walking_and_Talking_(1996)
759;1996;She's_the_One_(1996)
760;1996;Time_to_Kill,_A_(1996)
761;1996;American_Buffalo_(1996)
762;1995;Rendezvous_in_Paris_(Rendez-vous_de_Paris,_Les)_(1995)
763;1996;Alaska_(1996)
764;1996;Fled_(1996)
765;1996;Kazaam_(1996)
766;1994;Bewegte_Mann,_Der_(1994)
767;1996;Larger_Than_Life_(1996)
768;1995;Boy_Called_Hate,_A_(1995)
769;1995;Power_98_(1995)
770;1996;Very_Brady_Sequel,_A_(1996)
771;1956;Death_in_the_Garden_(Mort_en_ce_jardin,_La)_(1956)
772;1995;Crude_Oasis,_The_(1995)
773;1967;Collectionneuse,_La_(1967)
774;1993;Kaspar_Hauser_(1993)
775;1995;Diebinnen_(1995)
776;1995;Convent,_The_(Convento,_O)_(1995)
777;1996;Adventures_of_Pinocchio,_The_(1996)
778;1996;Joe's_Apartment_(1996)
779;1996;First_Wives_Club,_The_(1996)
780;1995;Stonewall_(1995)
781;1996;Ransom_(1996)
782;1996;High_School_High_(1996)
783;1996;Phat_Beach_(1996)
784;1996;Foxfire_(1996)
785;1996;Chain_Reaction_(1996)
786;1996;Matilda_(1996)
787;1996;Emma_(1996)
788;0;Crow
789;1996;House_Arrest_(1996)
790;1959;Eyes_Without_a_Face_(1959)
791;0;Tales_from_the_Crypt_Presents
792;1995;Lotto_Land_(1995)
793;1993;Story_of_Xinghua,_The_(1993)
794;1995;Flirt_(1995)
795;1996;Big_Squeeze,_The_(1996)
796;1996;Spitfire_Grill,_The_(1996)
797;1996;Escape_from_L.A._(1996)
798;1995;Cyclo_(1995)
799;1996;Basquiat_(1996)
800;1996;Tin_Cup_(1996)
801;1992;Dingo_(1992)
802;1958;Ballad_of_Narayama,_The_(Narayama_Bushiko)_(1958)
803;1972;Godfather,_The_(1972)
804;1996;Hippie_Revolution,_The_(1996)
805;1994;Maybe,_Maybe_Not_(Bewegte_Mann,_Der)_(1994)
806;1992;Supercop_(1992)
807;1996;Manny_&_Lo_(1996)
808;1994;Celestial_Clockwork_(1994)
809;1995;Wife,_The_(1995)
810;1995;Small_Faces_(1995)
811;1996;Bound_(1996)
812;1996;Carpool_(1996)
813;1991;Death_in_Brunswick_(1991)
814;1996;Kansas_City_(1996)
815;1997;Gone_Fishin'_(1997)
816;1994;Aiqing_wansui_(1994)
817;0;Killer
818;1994;Nothing_to_Lose_(1994)
819;0;Police_Story_4
820;1996;Girls_Town_(1996)
821;1995;Bye-Bye_(1995)
822;1997;Relic,_The_(1997)
823;1996;Island_of_Dr._Moreau,_The_(1996)
824;1996;First_Kid_(1996)
825;1996;Trigger_Effect,_The_(1996)
826;1995;Sweet_Nothing_(1995)
827;1996;Bogus_(1996)
828;1996;Bulletproof_(1996)
829;1998;Talk_of_Angels_(1998)
830;0;Land_Before_Time_III
831;1994;1-900_(1994)
832;0;Halloween
833;1996;Twelfth_Night_(1996)
834;1996;Mother_Night_(1996)
835;1992;Venice/Venice_(1992)
836;1994;Wild_Reeds_(1994)
837;1943;For_Whom_the_Bell_Tolls_(1943)
838;1940;Philadelphia_Story,_The_(1940)
839;1952;Singin'_in_the_Rain_(1952)
840;1951;American_in_Paris,_An_(1951)
841;1957;Funny_Face_(1957)
842;1961;Breakfast_at_Tiffany's_(1961)
843;1958;Vertigo_(1958)
844;1954;Rear_Window_(1954)
845;1934;It_Happened_One_Night_(1934)
846;1944;Gaslight_(1944)
847;1934;Gay_Divorcee,_The_(1934)
848;1959;North_by_Northwest_(1959)
849;1960;Apartment,_The_(1960)
850;1959;Some_Like_It_Hot_(1959)
851;1963;Charade_(1963)
852;1942;Casablanca_(1942)
853;1941;Maltese_Falcon,_The_(1941)
854;1964;My_Fair_Lady_(1964)
855;1954;Sabrina_(1954)
856;1953;Roman_Holiday_(1953)
857;1939;Little_Princess,_The_(1939)
858;1944;Meet_Me_in_St._Louis_(1944)
859;1939;Wizard_of_Oz,_The_(1939)
860;1939;Gone_with_the_Wind_(1939)
861;1982;My_Favorite_Year_(1982)
862;1950;Sunset_Blvd._(a.k.a._Sunset_Boulevard)_(1950)
863;1941;Citizen_Kane_(1941)
864;0;2001
865;1947;Golden_Earrings_(1947)
866;1950;All_About_Eve_(1950)
867;1939;Women,_The_(1939)
868;1940;Rebecca_(1940)
869;1940;Foreign_Correspondent_(1940)
870;1946;Notorious_(1946)
871;1945;Spellbound_(1945)
872;1957;Affair_to_Remember,_An_(1957)
873;1955;To_Catch_a_Thief_(1955)
874;1950;Father_of_the_Bride_(1950)
875;1953;Band_Wagon,_The_(1953)
876;1939;Ninotchka_(1939)
877;1957;Love_in_the_Afternoon_(1957)
878;1958;Gigi_(1958)
879;1958;Reluctant_Debutante,_The_(1958)
880;1938;Adventures_of_Robin_Hood,_The_(1938)
881;1940;Mark_of_Zorro,_The_(1940)
882;1944;Laura_(1944)
883;1947;Ghost_and_Mrs._Muir,_The_(1947)
884;1937;Lost_Horizon_(1937)
885;1935;Top_Hat_(1935)
886;1942;To_Be_or_Not_to_Be_(1942)
887;1936;My_Man_Godfrey_(1936)
888;1956;Giant_(1956)
889;1955;East_of_Eden_(1955)
890;1934;Thin_Man,_The_(1934)
891;1940;His_Girl_Friday_(1940)
892;1956;Around_the_World_in_80_Days_(1956)
893;1946;It's_a_Wonderful_Life_(1946)
894;1939;Mr._Smith_Goes_to_Washington_(1939)
895;1938;Bringing_Up_Baby_(1938)
896;1941;Penny_Serenade_(1941)
897;1926;Scarlet_Letter,_The_(1926)
898;1943;Lady_of_Burlesque_(1943)
899;1934;Of_Human_Bondage_(1934)
900;1946;Angel_on_My_Shoulder_(1946)
901;1936;Little_Lord_Fauntleroy_(1936)
902;1939;They_Made_Me_a_Criminal_(1939)
903;1949;Inspector_General,_The_(1949)
904;1947;Angel_and_the_Badman_(1947)
905;1935;39_Steps,_The_(1935)
906;1945;Walk_in_the_Sun,_A_(1945)
907;1943;Outlaw,_The_(1943)
908;1968;Night_of_the_Living_Dead_(1968)
909;1951;African_Queen,_The_(1951)
910;1954;Beat_the_Devil_(1954)
911;1958;Cat_on_a_Hot_Tin_Roof_(1958)
912;1954;Last_Time_I_Saw_Paris,_The_(1954)
913;1941;Meet_John_Doe_(1941)
914;1938;Algiers_(1938)
915;1937;Something_to_Sing_About_(1937)
916;1932;Farewell_to_Arms,_A_(1932)
917;1936;Moonlight_Murder_(1936)
918;1930;Blue_Angel,_The_(Blaue_Engel,_Der)_(1930)
919;1987;In_the_Line_of_Duty_2_(1987)
920;1997;Dangerous_Ground_(1997)
921;1955;Picnic_(1955)
922;1996;Pompatus_of_Love,_The_(1996)
923;1996;Small_Wonders_(1996)
924;1996;Fly_Away_Home_(1996)
925;1997;Bliss_(1997)
926;1996;Grace_of_My_Heart_(1996)
927;1995;Schlafes_Bruder_(Brother_of_Sleep)_(1995)
928;1996;Maximum_Risk_(1996)
929;1996;Michael_Collins_(1996)
930;1996;Rich_Man's_Wife,_The_(1996)
931;1996;Infinity_(1996)
932;1996;Big_Night_(1996)
933;1996;Last_Man_Standing_(1996)
934;1996;Caught_(1996)
935;1996;Set_It_Off_(1996)
936;1996;2_Days_in_the_Valley_(1996)
937;1996;Curdled_(1996)
938;1996;Ed's_Next_Move_(1996)
939;1996;Extreme_Measures_(1996)
940;1996;Glimmer_Man,_The_(1996)
941;0;D3
942;1996;Chamber,_The_(1996)
943;1975;Apple_Dumpling_Gang,_The_(1975)
944;1955;Davy_Crockett,_King_of_the_Wild_Frontier_(1955)
945;1975;Escape_to_Witch_Mountain_(1975)
946;1969;Love_Bug,_The_(1969)
947;1974;Herbie_Rides_Again_(1974)
948;1957;Old_Yeller_(1957)
949;1961;Parent_Trap,_The_(1961)
950;1960;Pollyanna_(1960)
951;0;Homeward_Bound
952;1959;Shaggy_Dog,_The_(1959)
953;1960;Swiss_Family_Robinson_(1960)
954;1965;That_Darn_Cat!_(1965)
955;1954;20,000_Leagues_Under_the_Sea_(1954)
956;1993;Cool_Runnings_(1993)
957;1994;Angels_in_the_Outfield_(1994)
958;1950;Cinderella_(1950)
959;1968;Winnie_the_Pooh_and_the_Blustery_Day_(1968)
960;1945;Three_Caballeros,_The_(1945)
961;1963;Sword_in_the_Stone,_The_(1963)
962;1949;So_Dear_to_My_Heart_(1949)
963;0;Robin_Hood
964;1964;Mary_Poppins_(1964)
965;1941;Dumbo_(1941)
966;1977;Pete's_Dragon_(1977)
967;1971;Bedknobs_and_Broomsticks_(1971)
968;1951;Alice_in_Wonderland_(1951)
969;1981;Fox_and_the_Hound,_The_(1981)
970;1996;Freeway_(1996)
971;1965;Sound_of_Music,_The_(1965)
972;1988;Die_Hard_(1988)
973;1992;Lawnmower_Man,_The_(1992)
974;1996;Unhook_the_Stars_(1996)
975;1995;Synthetic_Pleasures_(1995)
976;1996;Secret_Agent,_The_(1996)
977;1996;Secrets_&_Lies_(1996)
978;1996;That_Thing_You_Do!_(1996)
979;1996;To_Gillian_on_Her_37th_Birthday_(1996)
980;1996;Surviving_Picasso_(1996)
981;1996;Beautiful_Thing_(1996)
982;1996;Long_Kiss_Goodnight,_The_(1996)
983;1996;Ghost_and_the_Darkness,_The_(1996)
984;1996;Looking_for_Richard_(1996)
985;1996;Trees_Lounge_(1996)
986;1996;Normal_Life_(1996)
987;1996;Get_on_the_Bus_(1996)
988;1997;Shadow_Conspiracy_(1997)
989;1996;Jude_(1996)
990;1996;Everyone_Says_I_Love_You_(1996)
991;1996;Bitter_Sugar_(Azucar_Amargo)_(1996)
992;1996;William_Shakespeare's_Romeo_and_Juliet_(1996)
993;1996;Swingers_(1996)
994;1996;Sleepers_(1996)
995;1996;Sunchaser,_The_(1996)
996;1996;Johns_(1996)
997;1996;Aladdin_and_the_King_of_Thieves_(1996)
998;1937;Shall_We_Dance?_(1937)
999;1937;Damsel_in_Distress,_A_(1937)
1000;1947;Crossfire_(1947)
1001;1944;Murder,_My_Sweet_(1944)
1002;1952;Macao_(1952)
1003;1994;For_the_Moment_(1994)
1004;1971;Willy_Wonka_and_the_Chocolate_Factory_(1971)
1005;1961;Innocents,_The_(1961)
1006;1973;Sleeper_(1973)
1007;1971;Bananas_(1971)
1008;1988;Fish_Called_Wanda,_A_(1988)
1009;1979;Monty_Python's_Life_of_Brian_(1979)
1010;1982;Victor/Victoria_(1982)
1011;1972;Candidate,_The_(1972)
1012;1965;Great_Race,_The_(1965)
1013;1967;Bonnie_and_Clyde_(1967)
1014;1958;Old_Man_and_the_Sea,_The_(1958)
1015;1954;Dial_M_for_Murder_(1954)
1016;1995;Madame_Butterfly_(1995)
1017;1987;Dirty_Dancing_(1987)
1018;1992;Reservoir_Dogs_(1992)
1019;1986;Platoon_(1986)
1020;1989;Weekend_at_Bernie's_(1989)
1021;1992;Basic_Instinct_(1992)
1022;1991;Doors,_The_(1991)
1023;1992;Crying_Game,_The_(1992)
1024;1992;Glengarry_Glen_Ross_(1992)
1025;1982;Sophie's_Choice_(1982)
1026;1982;E.T._the_Extra-Terrestrial_(1982)
1027;1996;Search_for_One-eye_Jimmy,_The_(1996)
1028;1938;Christmas_Carol,_A_(1938)
1029;1990;Days_of_Thunder_(1990)
1030;1986;Top_Gun_(1986)
1031;1996;American_Strays_(1996)
1032;1955;Rebel_Without_a_Cause_(1955)
1033;1951;Streetcar_Named_Desire,_A_(1951)
1034;0;Children_of_the_Corn_IV
1035;1991;Loser_(1991)
1036;0;Microcosmos_(Microcosmos
1037;1996;Palookaville_(1996)
1038;1996;Associate,_The_(1996)
1039;1996;Funeral,_The_(1996)
1040;1995;Sleepover_(1995)
1041;1995;Single_Girl,_A_(La_Fille_Seule)_(1995)
1042;1996;Eighth_Day,_The_(Le_Huitime_jour_)_(1996)
1043;1995;Tashunga_(1995)
1044;1997;Drunks_(1997)
1045;1996;People_vs._Larry_Flynt,_The_(1996)
1046;1996;Glory_Daze_(1996)
1047;1996;Perfect_Candidate,_A_(1996)
1048;1981;On_Golden_Pond_(1981)
1049;1974;Return_of_the_Pink_Panther,_The_(1974)
1050;1991;Drop_Dead_Fred_(1991)
1051;1989;Abyss,_The_(1989)
1052;1980;Fog,_The_(1980)
1053;1981;Escape_from_New_York_(1981)
1054;1980;Howling,_The_(1980)
1055;1986;Jean_de_Florette_(1986)
1056;1986;Manon_of_the_Spring_(Manon_des_sources)_(1986)
1057;1994;Talking_About_Sex_(1994)
1058;1993;Johnny_100_Pesos_(1993)
1059;1980;Private_Benjamin_(1980)
1060;1974;Monty_Python_and_the_Holy_Grail_(1974)
1061;1995;Dadetown_(1995)
1062;1996;Everything_Relative_(1996)
1063;1996;Get_Over_It_(1996)
1064;0;Line_King
1065;1996;Snowriders_(1996)
1066;1996;When_We_Were_Kings_(1996)
1067;1993;Wrong_Trousers,_The_(1993)
1068;1994;JLG/JLG_-_autoportrait_de_dcembre_(1994)
1069;1982;Return_of_Martin_Guerre,_The_(Retour_de_Martin_Guerre,_Le)_(1982)
1070;1994;Faust_(1994)
1071;1948;He_Walked_by_Night_(1948)
1072;1948;Raw_Deal_(1948)
1073;1947;T-Men_(1947)
1074;1934;Six_of_a_Kind_(1934)
1075;1979;Tin_Drum,_The_(Blechtrommel,_Die)_(1979)
1076;1972;Ruling_Class,_The_(1972)
1077;1994;Mina_Tannenbaum_(1994)
1078;1966;Two_or_Three_Things_I_Know_About_Her_(1966)
1079;1996;Bloody_Child,_The_(1996)
1080;1996;Dear_God_(1996)
1081;1996;Bad_Moon_(1996)
1082;1990;American_Dream_(1990)
1083;0;Best_of_the_Best_3
1084;1992;Bob_Roberts_(1992)
1085;1988;Cinema_Paradiso_(1988)
1086;1989;Cook_the_Thief_His_Wife_&_Her_Lover,_The_(1989)
1087;1994;Grosse_Fatigue_(1994)
1088;1991;Delicatessen_(1991)
1089;1991;Double_Life_of_Veronique,_The_(La_Double_Vie_de_Vronique)_(1991)
1090;1991;Enchanted_April_(1991)
1091;1957;Paths_of_Glory_(1957)
1092;1990;Grifters,_The_(1990)
1093;1991;Hear_My_Song_(1991)
1094;1995;Shooter,_The_(1995)
1095;1996;English_Patient,_The_(1996)
1096;1991;Mediterraneo_(1991)
1097;1989;My_Left_Foot_(1989)
1098;1989;Sex,_Lies,_and_Videotape_(1989)
1099;1992;Passion_Fish_(1992)
1100;1992;Strictly_Ballroom_(1992)
1101;1988;Thin_Blue_Line,_The_(1988)
1102;1990;Tie_Me_Up!_Tie_Me_Down!_(1990)
1103;0;Madonna
1104;1990;Paris_Is_Burning_(1990)
1105;1975;One_Flew_Over_the_Cuckoo's_Nest_(1975)
1106;1978;Up_in_Smoke_(1978)
1107;0;Star_Wars
1108;1987;Princess_Bride,_The_(1987)
1109;1981;Raiders_of_the_Lost_Ark_(1981)
1110;1985;Brazil_(1985)
1111;1986;Aliens_(1986)
1112;1966;Good,_The_Bad_and_The_Ugly,_The_(1966)
1113;1987;Withnail_and_I_(1987)
1114;1957;12_Angry_Men_(1957)
1115;1962;Lawrence_of_Arabia_(1962)
1116;0;Transformers
1117;1971;Clockwork_Orange,_A_(1971)
1118;1962;To_Kill_a_Mockingbird_(1962)
1119;1979;Apocalypse_Now_(1979)
1120;1969;Once_Upon_a_Time_in_the_West_(1969)
1121;0;Star_Wars
1122;1987;Wings_of_Desire_(Der_Himmel_ber_Berlin)_(1987)
1123;1949;Third_Man,_The_(1949)
1124;1990;GoodFellas_(1990)
1125;1979;Alien_(1979)
1126;1993;Army_of_Darkness_(1993)
1127;1988;Big_Blue,_The_(Le_Grand_Bleu)_(1988)
1128;1985;Ran_(1985)
1129;1989;Killer,_The_(Die_xue_shuang_xiong)_(1989)
1130;1960;Psycho_(1960)
1131;1980;Blues_Brothers,_The_(1980)
1132;0;Godfather
1133;1987;Full_Metal_Jacket_(1987)
1134;1992;Grand_Day_Out,_A_(1992)
1135;1989;Henry_V_(1989)
1136;1984;Amadeus_(1984)
1137;1952;Quiet_Man,_The_(1952)
1138;1984;Once_Upon_a_Time_in_America_(1984)
1139;1980;Raging_Bull_(1980)
1140;1977;Annie_Hall_(1977)
1141;1983;Right_Stuff,_The_(1983)
1142;1979;Stalker_(1979)
1143;1981;Boat,_The_(Das_Boot)_(1981)
1144;1973;Sting,_The_(1973)
1145;1971;Harold_and_Maude_(1971)
1146;1990;Trust_(1990)
1147;1957;Seventh_Seal,_The_(Sjunde_inseglet,_Det)_(1957)
1148;1983;Local_Hero_(1983)
1149;1984;Terminator,_The_(1984)
1150;1992;Braindead_(1992)
1151;1989;Glory_(1989)
1152;1990;Rosencrantz_and_Guildenstern_Are_Dead_(1990)
1153;1979;Manhattan_(1979)
1154;1990;Miller's_Crossing_(1990)
1155;1989;Dead_Poets_Society_(1989)
1156;1967;Graduate,_The_(1967)
1157;1958;Touch_of_Evil_(1958)
1158;1990;Nikita_(La_Femme_Nikita)_(1990)
1159;1957;Bridge_on_the_River_Kwai,_The_(1957)
1160;1963;8_1/2_(1963)
1161;1974;Chinatown_(1974)
1162;1951;Day_the_Earth_Stood_Still,_The_(1951)
1163;1948;Treasure_of_the_Sierra_Madre,_The_(1948)
1164;1987;Bad_Taste_(1987)
1165;1933;Duck_Soup_(1933)
1166;1985;Better_Off_Dead..._(1985)
1167;1980;Shining,_The_(1980)
1168;1986;Stand_by_Me_(1986)
1169;1931;M_(1931)
1170;1987;Evil_Dead_II_(Dead_By_Dawn)_(1987)
1171;1963;Great_Escape,_The_(1963)
1172;1978;Deer_Hunter,_The_(1978)
1173;1981;Diva_(1981)
1174;1993;Groundhog_Day_(1993)
1175;1992;Unforgiven_(1992)
1176;1962;Manchurian_Candidate,_The_(1962)
1177;1990;Pump_Up_the_Volume_(1990)
1178;1944;Arsenic_and_Old_Lace_(1944)
1179;1985;Back_to_the_Future_(1985)
1180;1991;Fried_Green_Tomatoes_(1991)
1181;1970;Patton_(1970)
1182;1986;Down_by_Law_(1986)
1183;1988;Akira_(1988)
1184;1986;Highlander_(1986)
1185;1967;Cool_Hand_Luke_(1967)
1186;1990;Cyrano_de_Bergerac_(1990)
1187;1974;Young_Frankenstein_(1974)
1188;1991;Night_on_Earth_(1991)
1189;1991;Raise_the_Red_Lantern_(1991)
1190;1940;Great_Dictator,_The_(1940)
1191;1940;Fantasia_(1940)
1192;1952;High_Noon_(1952)
1193;1946;Big_Sleep,_The_(1946)
1194;1989;Heathers_(1989)
1195;1980;Somewhere_in_Time_(1980)
1196;1959;Ben-Hur_(1959)
1197;1984;This_Is_Spinal_Tap_(1984)
1198;1983;Koyaanisqatsi_(1983)
1199;1987;Some_Kind_of_Wonderful_(1987)
1200;1989;Indiana_Jones_and_the_Last_Crusade_(1989)
1201;1979;Being_There_(1979)
1202;1982;Gandhi_(1982)
1203;1970;M*A*S*H_(1970)
1204;1988;Unbearable_Lightness_of_Being,_The_(1988)
1205;1986;Room_with_a_View,_A_(1986)
1206;1985;Real_Genius_(1985)
1207;1982;Pink_Floyd_-_The_Wall_(1982)
1208;1984;Killing_Fields,_The_(1984)
1209;1985;My_Life_as_a_Dog_(Mitt_liv_som_hund)_(1985)
1210;1956;Forbidden_Planet_(1956)
1211;1989;Field_of_Dreams_(1989)
1212;1975;Man_Who_Would_Be_King,_The_(1975)
1213;1969;Butch_Cassidy_and_the_Sundance_Kid_(1969)
1214;1984;Paris,_Texas_(1984)
1215;1991;Until_the_End_of_the_World_(Bis_ans_Ende_der_Welt)_(1991)
1216;1989;When_Harry_Met_Sally..._(1989)
1217;1996;Hype!_(1996)
1218;1996;Santa_with_Muscles_(1996)
1219;1996;Female_Perversions_(1996)
1220;1996;Mad_Dog_Time_(1996)
1221;1995;Paris_Was_a_Woman_(1995)
1222;1996;Anna_(1996)
1223;1996;I'm_Not_Rappaport_(1996)
1224;1992;Alien_(1992)
1225;1981;American_Werewolf_in_London,_An_(1981)
1226;0;Amityville_1992
1227;1983;Amityville_3-D_(1983)
1228;0;Amityville
1229;0;Amityville
1230;0;Amityville_II
1231;1979;Amityville_Horror,_The_(1979)
1232;1990;Amityville_Curse,_The_(1990)
1233;1974;Blood_For_Dracula_(Andy_Warhol's_Dracula)_(1974)
1234;1986;April_Fool's_Day_(1986)
1235;1977;Audrey_Rose_(1977)
1236;1987;Believers,_The_(1987)
1237;1963;Birds,_The_(1963)
1238;1958;Blob,_The_(1958)
1239;1981;Blood_Beach_(1981)
1240;1991;Body_Parts_(1991)
1241;1945;Body_Snatcher,_The_(1945)
1242;1992;Bram_Stoker's_Dracula_(1992)
1243;1935;Bride_of_Frankenstein_(1935)
1244;1976;Burnt_Offerings_(1976)
1245;1992;Candyman_(1992)
1246;1991;Cape_Fear_(1991)
1247;1962;Cape_Fear_(1962)
1248;1976;Carrie_(1976)
1249;1982;Cat_People_(1982)
1250;1984;Nightmare_on_Elm_Street,_A_(1984)
1251;1922;Nosferatu_(Nosferatu,_eine_Symphonie_des_Grauens)_(1922)
1252;1986;Nosferatu_a_Venezia_(1986)
1253;1976;Omen,_The_(1976)
1254;1997;Blood_&_Wine_(1997)
1255;1996;Albino_Alligator_(1996)
1256;1996;Mirror_Has_Two_Faces,_The_(1996)
1257;1996;Breaking_the_Waves_(1996)
1258;1997;Nightwatch_(1997)
1259;0;Star_Trek
1260;1996;Shine_(1996)
1261;1996;Sling_Blade_(1996)
1262;1996;Jingle_All_the_Way_(1996)
1263;1982;Identification_of_a_Woman_(Identificazione_di_una_donna)_(1982)
1264;0;Paradise_Lost
1265;1970;Garden_of_Finzi-Contini,_The_(Giardino_dei_Finzi-Contini,_Il)_(1970)
1266;1996;Preacher's_Wife,_The_(1996)
1267;1995;Zero_Kelvin_(Kjrlighetens_kjtere)_(1995)
1268;1996;Ridicule_(1996)
1269;1996;Crucible,_The_(1996)
1270;1996;101_Dalmatians_(1996)
1271;1994;I_Can't_Sleep_(J'ai_pas_sommeil)_(1994)
1272;1990;Die_Hard_2_(1990)
1273;0;Star_Trek
1274;0;Star_Trek_VI
1275;0;Star_Trek_V
1276;0;Star_Trek
1277;0;Star_Trek_III
1278;0;Star_Trek_IV
1279;1992;Batman_Returns_(1992)
1280;1988;Young_Guns_(1988)
1281;1990;Young_Guns_II_(1990)
1282;1978;Grease_(1978)
1283;1982;Grease_2_(1982)
1284;1990;Marked_for_Death_(1990)
1285;0;Adrenalin
1286;1996;Substance_of_Fire,_The_(1996)
1287;1992;Under_Siege_(1992)
1288;1958;Terror_in_a_Texas_Town_(1958)
1289;1975;Jaws_(1975)
1290;1978;Jaws_2_(1978)
1291;1983;Jaws_3-D_(1983)
1292;1996;My_Fellow_Americans_(1996)
1293;1996;Mars_Attacks!_(1996)
1294;1996;Citizen_Ruth_(1996)
1295;1996;Jerry_Maguire_(1996)
1296;1987;Raising_Arizona_(1987)
1297;1987;Tin_Men_(1987)
1298;1992;Sneakers_(1992)
1299;1996;Bastard_Out_of_Carolina_(1996)
1300;1996;In_Love_and_War_(1996)
1301;1996;Marvin's_Room_(1996)
1302;1996;Ghosts_of_Mississippi_(1996)
1303;1997;Night_Falls_on_Manhattan_(1997)
1304;1996;Beavis_and_Butt-head_Do_America_(1996)
1305;1995;Crmonie,_La_(1995)
1306;1996;Scream_(1996)
1307;1992;Last_of_the_Mohicans,_The_(1992)
1308;1996;Michael_(1996)
1309;1996;Evening_Star,_The_(1996)
1310;1996;Hamlet_(1996)
1311;1996;Some_Mother's_Son_(1996)
1312;1996;Whole_Wide_World,_The_(1996)
1313;1996;Mother_(1996)
1314;1996;Thieves_(Voleurs,_Les)_(1996)
1315;1996;Evita_(1996)
1316;1996;Portrait_of_a_Lady,_The_(1996)
1317;1971;Walkabout_(1971)
1318;0;Message_to_Love
1319;1995;Grateful_Dead_(1995)
1320;1997;Murder_at_1600_(1997)
1321;1996;Hearts_and_Minds_(1996)
1322;1997;Fierce_Creatures_(1997)
1323;1997;Zeus_and_Roxanne_(1997)
1324;1997;Turbulence_(1997)
1325;1995;Angel_Baby_(1995)
1326;1996;Jackie_Chan's_First_Strike_(1996)
1327;1997;Underworld_(1997)
1328;1997;Beverly_Hills_Ninja_(1997)
1329;1997;Metro_(1997)
1330;1994;Machine,_The_(1994)
1331;1994;Stranger,_The_(1994)
1332;1980;Falling_in_Love_Again_(1980)
1333;1993;Cement_Garden,_The_(1993)
1334;1997;Dante's_Peak_(1997)
1335;1997;Meet_Wally_Sparks_(1997)
1336;1993;Amos_&_Andrew_(1993)
1337;1993;Benny_&_Joon_(1993)
1338;1997;Prefontaine_(1997)
1339;1994;Guantanamera_(1994)
1340;1997;McHale's_Navy_(1997)
1341;1996;Kolya_(1996)
1342;1997;Gridlock'd_(1997)
1343;1996;Waiting_for_Guffman_(1996)
1344;1996;Prisoner_of_the_Mountains_(Kavkazsky_Plennik)_(1996)
1345;1997;Beautician_and_the_Beast,_The_(1997)
1346;1997;SubUrbia_(1997)
1347;1996;Hotel_de_Love_(1996)
1348;1997;Pest,_The_(1997)
1349;1997;Fools_Rush_In_(1997)
1350;1997;Touch_(1997)
