540;1678;2924;2716;1918;1413;2968;1438;1094;1064
541;1004;59;2635;3485;2244;1957;3596;446;1539
542;2528;2679;1875;3550;3693;2539;2068;644;2318
543;132;1914;980;2460;3360;2268;2940;1332;486
544;3192;3508;743;3506;1896;2807
545;196;281;3493;27;46;101;2393;97;1236
546;862;2865;1278;1001;1748;3568;3495;2405;295
547;67;2941;3670;2559;1787;411;1618;2540;2858
548;59;176;2725;1681;3095;195;1465;2769;192
549;2750;661;3672;2380;988;2925;585;1047;1610
550;2775;1794;2463;3107;3026;761;2854;297;3274
551;2189;2629;1265;2182;3604;3562;398;3426;1334
552;1484;161;1223;1268;1431;918;338;2010;375
553;2583;3259;714;2468;3377;151;1427;1410;2287
554;152;3128;630;958;3247;1633;1291;2829;3157
555;111;967;334;1120;304;192;530;1993;117
556;1639;1588;3311;987;3359;315;3078;1077;677
557;1297;260;2034;309;998;3499;2095;276;1558
558;1818;3273;448;1771;1142;3641;2214;2636;3672
559;180;2230;1592;577;1818;1554;2669;1082;2078
560;3136;2829;338;1560;3138;3172;878;1337;2031
561;1435;3227;1531;2843;670;3140;2364;1906;2466
562;647;78;2413;3288;3256;1961;1510;2326;475
563
564;897;2578;2793;1593;3140;3610;210;2178;252
565
566
567;2370;3172;930;606;2007;2105;2829;1915;3495
568;2102;2048;2723;337;1418;2455;65;2854;2859
569
570;2808;1182;3505;3052;965;1973;1262;200;1389
571
572;3186;1855;1523;2919;1881;546;3647;3405;3282
573;570;197;385;2153;132;1390;2528;2431;3009
574;186;938;2294;2108;116;1017;2200;783;3170
575;1520;1590;3122;2903;2550;648;1330;1875;680
576;3642;2770;3069;1528;1539;1379;915;3260
577;1221;116;2017;1426;2134;819;3425;1332;2078
578;1395;1624;2106;1836;1952;2191;1476;1456;530
579;2619;30;923;1502;2658;3405;3290;2234;3548
580;1671;2295;708;2382;1610;238;2843;751;3256
581;2362;289;2397;391;2992;96;3485;2754;1620
582;3003;3675;715;3022;2713;2053;3588;3285;2016
583;2528;901;478;3338;1344;1252;1003;1000;3470
584;809;2007;1219;2234;2536;752;901;677;2044
585;2821;2553;1151;1162;800;2360;337;1766;2591
586;398;1042;2686;383;562;612;2465;2501;483
587;2744;3499;2355;96;2341;2847;1326;2616;1806
588
589;113;2477;754;1048;1463;2181;245;911;2410
590;1840;354;2468;2635;2944;693;2832;1332;3605
591;1445;3197;1721;2988;2326;1353;3438;291;1611
592;3573;729;599;3666;471;1312;1378;434;1003
593
594;89;3185;720;2917;1616;648;2788;2617;1520
595;3664;535;474;879;620;2603;1261;1989;2305
596;2800;2364;1000;902;3411;1675;2350;3306;606
597;2399;3606;846;111;613;2860;1636;3151;1986
598;613;3575;3429;2523;1747;2696;653;606;717
599;932;1823;3252;2989;3566;2783;304;2015;2266
600;2190;3555;2544;1258;2031;3663;2898;2322;825
601;1348;2943;1028;3625;3075;2972;3429;1838;3552
602;2429;2490;2359;666;1688;2018;1403;2988;1606
603;429;1558;3045;1832;3352;1605;2177;3305;3641
604;1445;3227;2794;2506;3632;202;3199;1122;1182
605;2130;328;2084;869;1314;2253;3169;729;2398
606;3665;3293;1376;2918;3490;3402;1440;508;1403
607;355;2396;1047;1780;871;3035;46;3706;1519
608
609;1512;2224;1027;295;3170;214;3595;2290;1122
610;2507;1447;905;3525;1748;2577;2765;1214;471
611;677;682;2549;3290;818;3605;3473;910;2832
612;715;1503;2588;1187;63;2290;340;2089;1344
613;3459;84;3141;3679;3587;1707;1473;99;2721
614;46;2331;894;2745;1512;2807;1388;2665;2318
615;2477;1237;955;315;606;2632;614;382;1716
616;3551;924;756;800;3221;1335;1823;1633;2238
617;1215;3473;763;2216;2038;2357;1902;1714;685
618;680;3338;3064;1268;131;435;2321;2967;2874
619;3209;3658;1540;592;366;3273;1969;699;2631
620;144;832;1135;2840;1531;97;3332;2119;1906
621;1940;1094;2342;667;3232;3432;191;3328;639
622
623
624;3289;892;3385;3043;1091;1131
625
626;3294;1609;338;1509;3280;2520;367;3123;953
627;195;3534;1445;3188;2798;3232;3455;897;3386
628;3094;2126;3184;3139;2629;942;1726;463;635
629;2207;2072;1444;1059;2675;484;2405;2699;2189
630;2342;150;1641;234;2755;3358;1938;119;3693
631
632;939;883;1212;3531;1495;1866;610;2406;2229
633;1329;268;1864;2769;1724;2399;2149;728;2458
634
635;1334;456;1241;2603;1945;2208;3231;1254;737
636
637
638;2001;190;1995;1141;2432;3703;606;1075;3171
639;3027;1943;3227;1498;1488;609;2236;3366;1694
640;761;934;896;1719;1631;3545;2855;1387;793
641;3145;3396;919;934;3023;3018;1533;2419;2374
642;3403;2445;1189;2133;808;3660;1679;2929;1754
643;3651;494;508;2859;402;1037;1476;1199;314
644;1926;3612;454;673;2570;3397;236;2092;2726
645;3130;1776;2031;1301;2415;1836;3204;650;39
646;3233;1204;2751;53;2873;1967;1029;31;3482
647;926;3406;2034;2780;2383;1817;1643;336;942
648;693;2535;433;1309;1999;1860;1582;1886;3048
649;949;2101;2632;2841;1467;1375;2220;1372;1813
650;1430;3120;2037;3141;3676;937;910;1268;1526
651
652;601;974;3432;2055;562;1572;3084;1856;232
653;245;877;1578;1931;3333;1530;782;2529;1412
654;3667;2435;1427;937;1405;1077;2603;1555;1387
655;1867;3371;518;2441;3594;1383;3121;3457;3071
656;1939;1531;796;1457;2626;2569;1305;1234;541
657;1981;2599;3624;1731;1346;2041;2590;2924;1686
658;3553;1355;1304;1161;2832;3264;3505;1191;484
659
660;1325;1231;958;3111;136;253;884;953;713
661;3321;65;3427;2146;326;612;190;1387;1470
662;63;950;1996;1389;2653;2540;1875;1677;509
663;534;1248;2515;1233;2262;1229;503;742;444
664;2521;1364;675;1753;446;1814;3515;113;1502
665;369;3482;988;2220;629;2466;1604;2346;1474
666;3611;904;1548;1286;3004;3281;365;15;901
667;2920;1596;2737;3601;166;2400;2365;425;1066
668;469;298;1721;1774;3271;286;428;1173;1790
669;2350;1719;2974;2900;1731;3620;1249;3196;2765
670;149;2031;241;1929;899;1560;2561;439;875
671;1666;921;1546;2334;2975;531;2419;702;900
672
673;403;517;2037;3314;1755;1143;1039;3468;3673
674;368;3556;3329;3586;3306;334;1131;358;460
675;1184;2487;2884;73;3526;3454;227;3015;1335
676;883;1559;3085;2254;1560;2644;2879;886;2862
677;100;3656;3194;1944;1884;361;1902;249;70
678;2900;272;643;1702;552;3324;2658;815;2293
679;2907;3019;2539;1340;245;551;2610;1717;923
680;3371;2360;888;1752;2436;640;1648;269;3048
681;1629;2992;1054;2220;1220;1656;159;1770;3311
682;2400;1370;3583;1611;3316;286;3611;2722;375
683;2252;1122;2616;3553;2219;1684;2448;2340;347
684;1439;643;2574;141;1064;1650;1894;2724;2458
685;2088;1299;3641;77;2550;2720;141;2314;1875
686;2152;2099;3349;2941;3383;864;2822;2336;3686
687
688;3146;2116;263;2296;858;3608;523;846;274
689;3250;646;99;431;476;2030;1142;2951;2055
690;1644;541;657;3197;53;104;1749;938;802
691;181;1671;3349;2340;1476;3015;3031;3433;1394
692;3349;1666;3547;3057;3216;2005;2951;3647;3639
693;2205;382;3165;2281;209;1422;2854;2537;2540
694;2699;1128;1089;2468;2690;1076;2945;2710;488
695;3602;446;3565;1514;1410;2423;463;2580;830
696;2421;1503;1513;47;2525;627;985;561;3635
697
698;3245;512;1401;3175;2136;2782;820;2597;1766
699;1739;2343;577;2815;2333;1038;885;1919;2853
700;222;1918;3013;1596;1073;3305;991;2813;547
701;1595;2213;111;2487;2746;1741;371;1660;299
702;1201;1851;2770;4;2393;2504;1978;435;256
703;53;448;3119;2929;2582;2285;3233;663;1684
704;3391;3299;2290;1599;1441;1693;986;1373;3406
705;289;3535;248;3408;2272;2020;3053;454;1361
706;2985;127;3405;3468;405;1333;980;2115;242
707;1584;71;3438;2408;194;1436;2140;1502;396
708;3512;838;2594;2947;847;933;2025;17;2141
709;763;1300;2573;1405;2422;902;286;1644;1712
710;2808;1853;1418;543;2937;392;3469;3612;3556
711;887;1129;1913;3104;1329;90;2233;3559;2705
712;463;3243;1649;1072;3256;629;686;3212;3136
713;2685;2622;2540;1093;1210;3608;2308;3084;3350
714;1712;1221;3508;2912;3290;3180;1392;1330;660
715;887;2290;2833;2233;2392;298;2887;773;778
716;1264;112;377;161;719;1706;2574;2223;234
717;444;1502;2959;2743;832;1415;3673;1433;2059
718;958;3085;1560;1606;1733;2611;1096;2061;3111
719;1268;3265;3641;762;3698;1387;1430;795;201
720;1162;2853;2824;3271;2075;1854;3626;1866;1396
721
722;552;1461;1383;629;3333;2685;2063;3388;1504
723;2091;1044;438;67;1069;2277;830;3179;172
724;2243;325;2034;598;638;2432;317;2322;3128
725;2605;396;1228;2943;2352;1378;561;512;3609
726
727;1304;793;1223;2322;2161;541;141;820;3688
728;3203;2276;1817;3436;1888;2350;3445;2037;2840
729;2935;483;1230;3389;3348;1494;3085;72;3408
730;660;2082;1048;595;1113;3021;411;3151;665
731;2756;1191;1234;2531;61;2007;3530;1137;2899
732;3388;3682;1175;402;1885;136;3059;1776;3154
733
734;1117;2716;2486;613;3136;382;1036;28;1129
735;568;1517;866;1586;2587;2749;257;825;1305
736;1977;1005;2929;1712;1364;1430;125;1499;2972
737;2752;1372;1958;3350;3529;793;3189;370;143
738;920;802;2140;258;2843;2724;3290;3612;236
739;1964;2264;2685;1453;2050;1390;3474;556;976
740;865;1239;1285;2803;1997;3610;928;3255;97
741;395;1641;3515;3205;2913;3694;1647;3701;393
742;497;2196;701;1714;613;426;2131;3328;1082
743;923;1993;3496;2350;1417;301;2310;2750;865
744;1027;603;1465;2223;184;3394;616;1855;1142
745
746;2986;763;1572;2474;3425;1698;931;3391;3514
747;1793;832;2364;1559;3030;2548;224;1934;3256
748
749;2348;1012;3637;3394;1213;1557;2876
750
751;1509;949;427;2221;968;2959;2518;2497;1143
752;268;1509;81;1846;1216;2122;1988;948;716
753;300;3661;615;717;744;2266;2912;395;3378
754;876;3425;1625;1652;1668;162;197;2915;3495
755;1549;409;3019;3566;2426;1639;1323;3470;2906
756;1341;609;2781;40;3233;1127;440;2986;2351
757;1387;1379;2090;2030;3423;463;934;3139;131
758;2687;267;2333;176;1220;3449;396;203;2260
759;2876;1405;1252;3526;3161;2769;1717;2643;1020
760;941;2580;802;664;177;1001;65;396;1865
761;2134;820;3180;2574;67;2411;1014;2093;1375
762;2373;2604;2190;2572;951;945;2061;548;1341
763;1709;2598;1973;3333;362;501;2970;1423;342
764;2912;410;2669;777;2026;3139;180;3468;2055
765;3359;1680;3564;3482;403;2381;543;2963;1535
766;2894;2340;1531;2313;1246;1551;1819;3512;1954
767;1713;3450;1988;1077;880;237;3376;1918;2255
768
769;307;454;807;1851;56;412;1258;2311;263
770;1303;3373;3349;541;2943;3438;2095;673;2283
771;3166;2308;2183;1307;1888;358;3156;39;2923
772;520;1279;549;1234;2759;473;1067;2251;1701
773;2991;1542;950;3401;2498;3367;2267;3682;3384
774;3493;1186;2789;2081;3612;572;1507;40;1319
775
776
777;80;2313;536;152;2785;404;2128;2505;122
778;3564;2644;3314;3232;1356;488;1751;2351;3358
779;1711;2102;2041;987;665;3601;2619;2244;562
780;1804;2611;3428;1614;3500;1419;1039;3243;3265
781;2747;1344;2176;1417;1481;206;2659;2615;1717
782;676;2572;282;151;899;2973;2437;1350;869
783;2088;3476;3677;320;347;1259;1124;3246;1462
784;366;3232;788;3698;2854;1762;1630;996;1328
785;96;465;1749;1465;2423;2802;2182;2390;2166
786;1863;1333;1860;2494;3405;3085;2623;3533;2986
787;3159;1876;2301;2698;141;222;2473;271;3067
788;1707;1590;2389;1583;2273;1362;2595;1518;2250
789;2944;1052;1731;3491;827;276;2801;2238;412
790;1147;3448;965;45;1820;3603;3195;2926;2296
791;2947;1528;1314;3564;3530;1881;131;2552;1686
792
793;1418;58;955;3583;3663;2202;2250;1208;1274
794;2462;1973;2687;2489;2429;451;1164;3608;3282
795;3626;1102;2513;1744;464;1166;1630;1155;960
796;1435;3526;785;2631;395;3389;122;2350;3677
797;2273;3118;2477;830;1708;2573;439;2926;2748
798;2504;2104;2085;2647;3198;3523;3684;2913;2555
799;2735;3288;3387;2545;1893;101;3404;3320;251
800;3695;1597;1453;2659;1252;1038;1847;820;2482
801;1484;2456;257;1849;1385;193;2452;1135;1495
802;3679;1160;330;1816;320;3549;2214;666;2232
803;2792;2916;3647;1391;1403;790;1995;3657;2382
804
805;1351;325;1344;111;981;3490;1533;8;2838
806;2896;2610;3002;2007;1044;718;3385;2225;2992
807;2491;2312;1286;1694;2201;555;2640;290;211
808;2348;145;1418;1783;32;1459;1948;2945;427
809;470;1015;345;1671;3331;909;2224;2872;1200
810
811;2437;3622;1402;2676;2922;3408;2802;3225;3339
812;3037;3473;11;1462;507;2269;922;2883;767
813
814;3681;1905;373;2381;382;3320;3637;562;3503
815;2738;989;934;621;3300;2275;1586;2638;2871
816
817;353;1825;477;2779;2953;342;1491;1386;2610
818;2988;1948;1740;1728;3005;2227;1647;2269;879
819;285;72;425;2476;1345;3379;1098;499;2958
820;1303;1935;2021;1765;2670;355;3587;1268;260
821
822;3305;3515;3327;3171;1696;2923;817;774;2755
823;2810;1057;3215;3229;3480;3700;881;3414;1526
824;2183;98;1584;1335;153;3322;3191;1779;2159
825;2410;3566;2658;3119;2445;1906;550;767;2924
826
827;1266;998;1230;1767;2006;1502;1472;1381;955
828;1160;1888;3639;1148;1811;279;3524;2815;46
829;2080;1789;2419;2807;2504;336;2168;1486;2842
830;2139;779;1563;897;2549;440;1257;2428;2787
831;2933;1351;1517
832;1610;3214;1555;682;1102;1050;1747;27;454
833;1465;49;1880;497;3619;1254;3113;1836;2000
834;3118;1347;1076;3490;90;2617;1943;1541;3002
835
836;2138;2222;2291;2226;3660;3420;98;3565;1901
837;1831;3129;175;3445;1595;1305;3144;1801;3248
838;2727;2431;2943;2596;2706;1690;3227;696;1087
839;3327;1628;3263;387;187;1239;900;3473;1520
840;2373;559;3114;3019;1221;1616;1398;999;632
841;2998;2693;3325;2234;3491;1686;2300;2699;1591
842;3585;1393;3069;1226;3654;668;2995;1578;1714
843;424;2629;184;2643;812;1530;3067;2997;3501
844;1520;1869;3349;751;1226;2407;290;2552;2108
845;2455;1093;408;897;825;3617;3290;1465;2085
846;3610;3661;2147;2507;1229;1809;2707;683;1046
847;870;2089;3689;3085;1357;1855;1886;3530;969
848;2407;2728;808;886;3561;3605;1644;546;389
849;2819;556;996;2836;110;923;646;2478;3498
850;1572;1360;887;3473;1342;3396;268;2344;1747
851;2301;2754;2721;3233;1220;1070;350;1437;1303
852;604;1263;720;2030;3353;1523;1401;3615;2394
853;2478;3345;184;1549;2045;1267;178;960;585
854;2975;1828;37;553;1670;2469;1604;3400;1860
855;2691;2275;3601;2165;2674;1434;1550;2450;2114
856;1441;2136;2007;2620;2906;1502;523;2250;2644
857;2027;564;1064;1400;3381;678;3402;3542;1374
858;2449;2053;1044;3613;35;2563;3657;337;279
859;3372;2572;3585;1439;1572;1555;1252;3669;290
860;1698;258;2727;923;1332;2044;1574;1323;3420
861;2986;1692;3693;818;3019;1799;2479;2294;3081
862;802;3260;771;1323;3372;3151;116;2717;3363
863;2704;3111;1448;473;3418;3010;649;1616;483
864;2632;517;2579;1722;3425;2381;2310;3152;3290
865;795;2776;1349;2137;1762;3628;981;508;1561
866;2053;3685;2466;3493;3212;916;1616;2450;3627
867;2304;3118;2630;648;808;2643;3129;1545;583
868;905;3638;1271;379;1516;1478;2626;2299;2667
869;293;2809;915;2620;1308;3477;1069;2023;3363
870;564;2597;2974;2312;3140;794;2935;1099;1016
871;1604;3404;1420;262;3364;1147;751;2078;976
872;830;1562;3317;2819;3689;82;3656;279;1647
873;762;2661;926;999;734;2881;1398;2637;451
874;2814;1324;2381;1555;3018;1868;3586;1472;207
875;557;3403;3600;3225;2488;1995;2812;1097;3473
876;1807;712;817;3275;2777;2355;321;255;1240
877;3376;941;3349;1840;1066;3196;932;987;649
878;3533;1409;759;1414;1886;558;2480;590;1978
879;227;2834;286;1255;573;2819;1510;2789;400
880;162;2564;1699;1972;915;3519;2431;1426;1362
881;2085;184;879;2157;3548;686;1099;1003;2410
882;3561;2382;3056;3611;1948;3285;1515;3357;694
883;3184;2864;1492;802;910;2226;3218;2574;3668
884;3477;1622;3044;2113;3003;454;3111;3689;2617
885;1637;1311;649;3291;3111;76;3270;2310;1431
886;2165;930;1972;3401;761;473;124;1549;3437
887;1346;2364;3550;2072;2023;2031;771;3418;2053
888;3112;3478;2139;2366;2783;903;1711;3064;648
889;2039;65;2408;3479;2827;626;676;1997;2101
890;1044;3019;2608;209;903;2398;3668;2356;938
891;2444;808;3334;1570;133;2837;819;3535;2318
892;2726;2372;3470;900;3059;903;3438;401;2342
893;3372;2315;2610;3258;3534;33;2608;3339;1693
894;3611;2037;2619;3119;2010;884;938;2068;1750
895;3688;522;2539;783;1722;3184;222;235;876
896;3308;1879;440;1352;336;3172;2726;3086;656
897;134;368;374;2919;2563;3329;971;2409;2581
898;2110;1261;2842;2015;2217;770;3661;3196;1803
899;314;3565;3454;2731;1038;3543;1472;144;2671
900;599;2642;869;653;61;3586;209;471;1177
901;2304;583;2627;2941;1868;1235;1805;1162;1038
902;2942;698;2054;1114;1995;890;3690;2963;246
903;2030;1300;2973;2006;2164;2191;841;445;800
904;3529;2873;1711;3122;3515;1429;3524;573;2137
905;616;35;1511;449;3498;3690;2008;3590;147
906;2515;1151;3438;1101;2459;1395;601;3239;1108
907;2340;818;2119;2933;2236;2195;2405;2360;1206
908;2057;554;585;2044;762;2907;2843;3109;2462
909;1511;2571;3111;3300;3621;3180;1285;3327;2836
910;756;2479;1178;2640;3207;788;2075;644;3023
911;723;1720;2025;645;96;134;2233;2407;337
912;836;2716;1144;225;1662;231;1309;872;2483
913;2104;3371;1302;269;572;2019;914;1235;3490
914;488;1200;2597;763;249;691;3274;252;3217
915;3567;3677;408;3174;1901;2022;1016;3371;944
916;2570;979;2423;3503;2992;1966;3051;680;2961
917
918;2685;567;482;3611;3540;354;438;2902;1251
919;2278;1473;3083;940;523;934;300;3700;122
920;3464;575;1900;1954;1270;2279;1976;2802;1939
921;221;2380;2616;224;897;2126;2282;1299;539
922;2025;643;1207;1867;500;912;1046;2212;395
923;242;1626;3134;3281;1845;139;196;1337;1008
924;2721;1995;301;794;1772;2810;2720;3614;1801
925;2449;1410;980;3483;267;1451;2452;847;1302
926;3495;2131;1400;1746;2564;1252;3696;234;196
927
928;1999;1885;1963;2444;3490;3202;2845;922;86
929;269;3333;1492;283;2919;1636;3544;1405;3068
930;212;2200;2611;2641;3376;420;3566;2317;1106
931;3511;1148;1619;1824;1246;1701;212;3051;1941
932;513;3527;3223;912;2706;3622;2946;599;1989
933;235;3591;1292;378;3203;1923;322;632;2798
934;1532;342;2995;2202;919;3550;1668;1700;3142
935;682;507;3329;2734;2105;1398;1809;3371;3587
936;3653;2830;991;2894;1810;3094;486;8;3290
937;1702;3128;79;2052;2778;916;3314;3457;1805
938;3552;1671;2569;227;3671;3632;1171;2138;1473
939;3320;3575;2730;3553;2477;3325;2480;2398;877
940;1555;2623;492;2940;2881;3173;846;66;994
941;232;1077;1688;2745;2442;2238;1807;356;2922
942;683;89;1351;2460;3540;2503;3365;657;1935
943;2107;289;2837;2663;268;998;2561;889;3308
944;2603;757;3169;1855;284;1871;279;2468;3095
945;30;3700;783;3420;1361;720;244;2010;1530
946;1858;2238;2114;1856;2572;2793;809;2517;543
947;438;1034;3100;3508;1623;1129;1201;2061;408
948;1659;953;2564;999;2435;269;1649;2698;3646
949;3538;3687;2041;2996;2037;3676;1412;2640;635
950;3034;2791;600;3672;896;1325;1498;3119;207
951;2683;2527;1825;513;2392;2290;60;2863;664
952;1047;2808;207;2701;1698;2302;790;2138;2888
953;915;536;178;2351;954;1061;1474;938;2093
954;2934;3225;1690;2601;2429;947;1693;3205;3688
955;3401;2352;846;3002;3574;2627;2085;449;1482
956;2007;914;734;3158;3490;1722;369;1758;1972
957;1870;2507;1234;3568;652;2116;2150;1047;1424
958;1641;1555;1910;3633;3260;1434;112;1420;132
959;882;1761;2539;632;1910;222;3668;305;1390
960;1549;794;178;3554;2720;915;3680;2939;2541
961;2429;772;1368;1463;244;2451;3586;2310;3392
962;13;2304
963;1864;1382;1417;1590;3666;2967;3003;2316;1707
964;3550;1515;1350;1625;632;2020;1000;1572;3391
965;925;258;2134;3386;2706;2726;3696;3101;2672
966;3184;3299;3016;2432;106;2918;67;3685;501
967;2296;222;656;2458;903;208;2550;3022;1081
968;111;914;2629;660;937;43;3685;3300;3414
969;121;1866;3660;930;2159;802;1268;1921;297
970;1951;820;2037;2084;847;1032;2369;1597;2901
971;1078;1535;3231;3067;269;661;283;1543;2663
972;2934;1072;2272;3144;2150;89
973;3495;931;3653;1596;345;2474;3345;1356;1317
974;3141;940;564;1615;2490;918;3100;3084;318
975;1022;243;1104;3579;3185;2138;1110;2876;543
976;2923;2093;1557;3483;1937;1303;3427;3092;1687
977;531;133;1578;837;91;668;2877;2626;2986
978;1271;600;541;2891;2894;3581;2413;417;74
979;607;2855;2413;1335;3111;1037;2181;1921;1005
980;1982;3009;1958;3125;1207;1301;1525;1342;2139
981;2296;2475;3588;1373;2084;1387;3403;3215;2718
982;3149;1332;3348;3163;2242;717;793;1721;3250
983;3177;2374;1046;1412;94;3334;3632;3653;2668
984;1843;1978;670;2950;2131;3255;921;1087;1852
985;3288;3077;3542;627;3183;3395;258;493;2029
986;3196;3082;377;3618;513;468;3139;2240;3548
987;3067;3677;2437;3549;1426;3397;2008;94;996
988;2029;1688;2257;2053;392;425;931;2312;249
989;382;2616;1344;2134;3447;2053;814;3247;151
990;546;3333;2464;2953;2332;2726;2963;1746;1055
991;1265;1977;1190;3251;3690;3627;2465;1779;3352
992;3305;162;115;907;1637;2168;1972;1591;3068
993;3601;1639;508;376;186;96;2843;2448;3436
994;1747;132;124;3547;3118;1338;2093;3392;1229
995;2173;803;140;1486;324;411;3293
996;536;2562;1924;3166;430;741;1968;3149;1368
997;2220;2922;3224;2102;2462;1308;1590;2627;3634
998;1077;127;2533;1616;2162;3628;897;2752;3291
999;4;380;1447;3145;2803;2123;2521;947;2205
1000;321;1710;2897;3566;2263;729;198;2526;1308
1001;1012;3663;3140;2534;925;2383;2052;3082;1333
1002
1003;3236;2563;2281;2910;1250;1825;2236;2630;3672
1004;383;643;1350;877;3339;3079;2382;609;901
1005;2131;2351;1754;2446;134;914;2884;1171;43
1006;1671;2382;3184;3405;187;2947;1763;2420;1523
1007;758;1714;548;3279;111;2939;2095;871;1574
1008;1746;3611;3119;1720;2704;547;1285;607;2934
1009;1455;643;1521;1344;3408;2417;898;560;3519
1010;923;2718;3424;2492;661;1731;2478;808;2517
1011;1396;3689;3402;3533;476;3552;3550;86;942
1012;141;1091;3081;3615;30;2833;866;731;1257
1013;2680;661;3170;1271;1229;3232;1720;564;710
1014;399;2453;1042;1254;3655;270;2857;3313;3277
1015;1883;2029;1550;448;2329;1993;1895;2887;2359
1016;648;3038;1364;3045;1858;857;2067;119;1816
1017;2315;3180;382;2039;655;3109;349;1334;2611
1018;553;2925;3349;322;1240;2539;238;2437;3353
1019;619;3109;661;713;1083;517;2037;1403;1398
1020;2125;412;207;2707;543;780;1558;2554;1333
1021;639;830;2549;1951;106;1988;1047;558;2971
1022;2647;3508;3392;915;2788;2610;771;996;1034
1023;1845;1252;387;658;1408;2773;3285;1373;38
1024;1689;2644;2617;2924;2726;134;141;2457;1763
1025;2817;1698;1401;1047;699;1396;1405;1534;1502
1026;1434;3575;2131;731;2726;3621;134;1720;2968
1027;1711;2144;3245;3504;3038;997;476;1867;536
1028;2670;1681;1390;2814;762;3575;1339;501;1637
1029;2053;1348;2038;2753;912;2537;2971;788;3525
1030;1420;1699;2327;2149;677;2934;1029;2274;3183
1031;823;2866;1307;2830;3101;72;424;3133;959
1032;2733;1589;393;970;734;3575;1596;751;1800
1033;1719;3347;1701;3184;2093;376;3067;517;2468
1034;1302;1944;875;2106;3049;251;1141;983;1948
1035
1036;3403;40;2577;2274;529;1906;167;1669;2431
1037;2145;3305;1094;3393;2539;2642;744;2878;669
1038;211;601;1947;2943;2357;1234;222;2940;952
1039;3668;475;781;552;273;2704;630;2037;786
1040
1041;3629;2123;1571;2672;402;2812;2001;924;3502
1042;439;1030;5;3685;3143;2184;1480;2226;1825
1043
1044;2475;67;2358;1266;2205;1724;1629;3628;198
1045;3453;2897;2877;206;2068;1332;1434;3622;2791
1046;3485;253;3611;2329;3474;450;3262;1662;2471
1047;392;1914;759;1771;88;3350;1127;2456;1663
1048;553;3057;3439;3184;555;2897;2572;1951;1596
1049;380;8;2017;3018;3595;2364;2382;97;3548
1050;832;1811;2837;3480;3285;2573;2373;3053;2567
1051;3514;3109;3561;214;2044;1616;2034;116;1698
1052;3409;3039;2688;2581;1236;2830;3277;2631;3431
1053;1414;1758;2754;720;1989;3218;701;986;3107
1054;1551;2028;2773;1693;1397;694;1094;2020;825
1055;3609;1199;1392;2399;2762;1510;3477;1332;3331
1056;3105;1252;2816;762;2090;1335;2895;3422;732
1057;1568;535;86;328;843;2080;1290;2558;1660
1058
1059;232;910;1711;1466;1381;896;2134;3149;2007
1060;2422;1602;2407;2861;2579;2478;3149;2492;3144
1061;3477;1279;1684;2843;2695;2325;3465;2839;3474
1062
1063
1064;1861;3527;2360;1236;965;1487;415;127;77
1065
1066;2683;1037;916;3688;2527;1541;1441;1969;3095
1067;2429;772;1549;133;2686;3058;2605;405;1001
1068;2943;416;1509;188;1896;705;2937;1124;2100
1069;732;1244;1620;2041;2009;3326;383;3484;1747
1070;3626;1863;1028;753;3478;3173;1985;442;1650
1071;2471;1667;2346;443;3473;89;3581;1969;2898
1072;1176;860;2980;546;1618;2795;2381;457;924
1073;3348;1452;1375;47;3160;2803;3122;3045;2090
1074;2980;292;1962;1410;3668;1737;3575;280;2042
1075;180;1215;1627;279;1659;2950;3533;3219;3205
1076;2562;3308;680;1663;291;812;2995;2504;560
1077;3338;1014;1694;3162;1893;1745;1950;3412;535
1078;179;3499;1742;2558;300;1732;1553;2310;498
1079
1080;3005;2328;2570;760;3613;1972;3185;2613;3594
1081;2369;1930;381;335;3328;2458;3102;3578;3618
1082;2188;2972;1485;1391;1666;3421;2359;2298;2539
1083;1170;2179;3222;347;1635;518;2782;2295;815
1084;3260;40;3396;3604;1439;2843;3634;3515;2787
1085;974;3140;1674;3562;74;37;751;2041;818
1086;1333;646;807;668;3428;3288;1532;681;1444
1087;543;3116;3509;358;1191;2022;1101;911;3168
1088;3428;3106;1348;3350;2842;3242;2517;235;3117
1089;3064;216;3095;1602;8;979;2053;3468;172
1090;897;3692;2725;1649;1081;2536;3437;2721;646
1091;1252;1636;2369;699;732;969;1266;2318;2903
1092;3693;1809;327;3180;3151;720;3573;1074;3233
1093;2447;887;987;1740;3274;459;47;1115;1587
1094;2447;3143;1777;1815;1882;2063;3380;2495;561
1095;2344;2113;1077;3129;3372;2501;513;2950;3539
1096;448;716;1686;618;2252;2741;2317;2955;3484
1097;1401;1379;2924;1758;1271;184;1339;1570;699
1098;3285;2045;550;735;3180;3638;1617;1394;2727
1099;866;771;896;723;2003;3360;999;2614;1893
1100;1492;686;513;2172;447;454;3561;192;2318
1101;710;2800;1897;2830;1666;187;2613;3209;52
1102;2011;3672;2234;3566;3180;2114;2351;1668;1860
1103;3194;3684;2274;265;3328;234;1587;350;716
1104;787;1005;924;548;925;2720;3654;1228;82
1105;612;2792;3370;111;607;2921;812;2474;2837
1106;3345;3211;2113;717;929;2500;2393;647;3651
1107;134;2044;2053;3364;187;1031;600;974
1108;547;3002;2783;554;648;1616;1692;2045;2549
1109;1073;187;3144;1751;1401;1378;1572;1332;624
